x result
39 6.245
93 9.64365
53 7.28011
63 7.93725
81 9
3 1.73205
5 2.23607
76 8.7178
79 8.88819
95 9.74679
39 6.245
68 8.24621
98 9.89949
83 9.11043
39 6.245
15 3.87298
21 4.58258
93 9.64365
26 5.09902
22 4.69042
38 6.16441
28 5.2915
81 9
99 9.94987
78 8.83176
91 9.53939
23 4.79583
43 6.55744
34 5.83095
43 6.55744
49 7
2 1.41421
7 2.64575
2 1.41421
41 6.40312
87 9.32738
46 6.78233
91 9.53939
37 6.08276
13 3.60555
0 0
16 4
90 9.48683
62 7.87401
35 5.91608
26 5.09902
10 3.16228
77 8.77496
82 9.05539
60 7.74597
89 9.43398
5 2.23607
74 8.60233
63 7.93725
22 4.69042
95 9.74679
66 8.12404
60 7.74597
38 6.16441
88 9.38083
11 3.31662
45 6.7082
67 8.18535
25 5
67 8.18535
89 9.43398
42 6.48074
63 7.93725
47 6.85565
2 1.41421
17 4.12311
99 9.94987
23 4.79583
26 5.09902
3 1.73205
48 6.9282
51 7.14143
70 8.3666
36 6
58 7.61577
67 8.18535
56 7.48331
5 2.23607
31 5.56776
62 7.87401
19 4.3589
75 8.66025
56 7.48331
31 5.56776
95 9.74679
44 6.63325
91 9.53939
3 1.73205
88 9.38083
15 3.87298
50 7.07107
19 4.3589
72 8.48528
91 9.53939
83 9.11043
33 5.74456
75 8.66025
42 6.48074
69 8.30662
0 0
54 7.34847
78 8.83176
85 9.21954
57 7.54983
33 5.74456
93 9.64365
90 9.48683
3 1.73205
50 7.07107
33 5.74456
22 4.69042
71 8.42615
11 3.31662
90 9.48683
38 6.16441
41 6.40312
58 7.61577
47 6.85565
52 7.2111
58 7.61577
79 8.88819
2 1.41421
83 9.11043
90 9.48683
2 1.41421
68 8.24621
22 4.69042
95 9.74679
35 5.91608
8 2.82843
61 7.81025
42 6.48074
94 9.69536
99 9.94987
88 9.38083
78 8.83176
42 6.48074
57 7.54983
41 6.40312
47 6.85565
69 8.30662
45 6.7082
80 8.94427
13 3.60555
64 8
10 3.16228
61 7.81025
85 9.21954
73 8.544
4 2
62 7.87401
3 1.73205
2 1.41421
69 8.30662
54 7.34847
29 5.38516
52 7.2111
74 8.60233
49 7
30 5.47723
44 6.63325
44 6.63325
49 7
18 4.24264
65 8.06226
63 7.93725
52 7.2111
73 8.544
70 8.3666
31 5.56776
47 6.85565
11 3.31662
69 8.30662
98 9.89949
98 9.89949
3 1.73205
52 7.2111
79 8.88819
53 7.28011
43 6.55744
22 4.69042
88 9.38083
63 7.93725
34 5.83095
50 7.07107
22 4.69042
40 6.32456
11 3.31662
92 9.59166
51 7.14143
80 8.94427
77 8.77496
16 4
76 8.7178
78 8.83176
20 4.47214
15 3.87298
48 6.9282
98 9.89949
79 8.88819
35 5.91608
57 7.54983
83 9.11043
62 7.87401
2 1.41421
62 7.87401
20 4.47214
70 8.3666
22 4.69042
73 8.544
41 6.40312
86 9.27362
88 9.38083
17 4.12311
17 4.12311
92 9.59166
98 9.89949
67 8.18535
49 7
65 8.06226
89 9.43398
32 5.65685
19 4.3589
81 9
3 1.73205
30 5.47723
28 5.2915
31 5.56776
89 9.43398
52 7.2111
30 5.47723
72 8.48528
64 8
7 2.64575
95 9.74679
28 5.2915
81 9
90 9.48683
10 3.16228
77 8.77496
71 8.42615
36 6
59 7.68115
43 6.55744
40 6.32456
33 5.74456
37 6.08276
93 9.64365
30 5.47723
74 8.60233
93 9.64365
82 9.05539
3 1.73205
61 7.81025
90 9.48683
62 7.87401
7 2.64575
97 9.84886
51 7.14143
23 4.79583
90 9.48683
17 4.12311
40 6.32456
3 1.73205
66 8.12404
83 9.11043
61 7.81025
59 7.68115
45 6.7082
86 9.27362
51 7.14143
65 8.06226
1 1
40 6.32456
9 3
97 9.84886
83 9.11043
50 7.07107
58 7.61577
21 4.58258
75 8.66025
81 9
87 9.32738
71 8.42615
87 9.32738
99 9.94987
4 2
79 8.88819
38 6.16441
0 0
30 5.47723
61 7.81025
18 4.24264
5 2.23607
40 6.32456
28 5.2915
59 7.68115
22 4.69042
98 9.89949
60 7.74597
98 9.89949
35 5.91608
81 9
14 3.74166
67 8.18535
93 9.64365
96 9.79796
61 7.81025
46 6.78233
38 6.16441
70 8.3666
38 6.16441
76 8.7178
55 7.4162
17 4.12311
71 8.42615
60 7.74597
52 7.2111
58 7.61577
33 5.74456
55 7.4162
65 8.06226
26 5.09902
1 1
34 5.83095
59 7.68115
93 9.64365
48 6.9282
73 8.544
92 9.59166
93 9.64365
33 5.74456
37 6.08276
3 1.73205
90 9.48683
11 3.31662
94 9.69536
68 8.24621
27 5.19615
98 9.89949
89 9.43398
48 6.9282
79 8.88819
47 6.85565
49 7
31 5.56776
69 8.30662
75 8.66025
98 9.89949
49 7
36 6
99 9.94987
23 4.79583
43 6.55744
31 5.56776
54 7.34847
61 7.81025
34 5.83095
85 9.21954
67 8.18535
16 4
93 9.64365
4 2
66 8.12404
53 7.28011
8 2.82843
23 4.79583
84 9.16515
92 9.59166
67 8.18535
48 6.9282
69 8.30662
30 5.47723
11 3.31662
14 3.74166
90 9.48683
27 5.19615
43 6.55744
4 2
99 9.94987
74 8.60233
95 9.74679
6 2.44949
58 7.61577
89 9.43398
58 7.61577
9 3
89 9.43398
47 6.85565
40 6.32456
18 4.24264
64 8
75 8.66025
26 5.09902
89 9.43398
3 1.73205
66 8.12404
12 3.4641
40 6.32456
70 8.3666
76 8.7178
95 9.74679
41 6.40312
86 9.27362
51 7.14143
9 3
87 9.32738
83 9.11043
85 9.21954
90 9.48683
50 7.07107
86 9.27362
55 7.4162
81 9
28 5.2915
2 1.41421
77 8.77496
62 7.87401
24 4.89898
65 8.06226
72 8.48528
32 5.65685
85 9.21954
28 5.2915
46 6.78233
89 9.43398
78 8.83176
83 9.11043
25 5
65 8.06226
60 7.74597
45 6.7082
78 8.83176
21 4.58258
55 7.4162
20 4.47214
27 5.19615
73 8.544
34 5.83095
51 7.14143
75 8.66025
36 6
34 5.83095
1 1
37 6.08276
10 3.16228
74 8.60233
90 9.48683
56 7.48331
71 8.42615
80 8.94427
35 5.91608
45 6.7082
82 9.05539
25 5
18 4.24264
73 8.544
12 3.4641
37 6.08276
98 9.89949
5 2.23607
62 7.87401
17 4.12311
92 9.59166
39 6.245
47 6.85565
46 6.78233
3 1.73205
31 5.56776
15 3.87298
39 6.245
58 7.61577
29 5.38516
45 6.7082
94 9.69536
99 9.94987
45 6.7082
72 8.48528
75 8.66025
62 7.87401
72 8.48528
73 8.544
80 8.94427
38 6.16441
97 9.84886
42 6.48074
8 2.82843
3 1.73205
77 8.77496
25 5
34 5.83095
1 1
78 8.83176
82 9.05539
69 8.30662
36 6
78 8.83176
39 6.245
38 6.16441
21 4.58258
26 5.09902
63 7.93725
77 8.77496
75 8.66025
24 4.89898
81 9
0 0
61 7.81025
62 7.87401
2 1.41421
48 6.9282
95 9.74679
84 9.16515
16 4
37 6.08276
7 2.64575
93 9.64365
84 9.16515
44 6.63325
59 7.68115
21 4.58258
58 7.61577
43 6.55744
68 8.24621
77 8.77496
19 4.3589
57 7.54983
41 6.40312
91 9.53939
64 8
23 4.79583
15 3.87298
72 8.48528
29 5.38516
41 6.40312
15 3.87298
15 3.87298
36 6
57 7.54983
59 7.68115
0 0
52 7.2111
93 9.64365
41 6.40312
29 5.38516
48 6.9282
27 5.19615
98 9.89949
24 4.89898
24 4.89898
74 8.60233
33 5.74456
85 9.21954
38 6.16441
70 8.3666
62 7.87401
29 5.38516
84 9.16515
9 3
78 8.83176
23 4.79583
85 9.21954
0 0
24 4.89898
93 9.64365
5 2.23607
12 3.4641
65 8.06226
67 8.18535
7 2.64575
77 8.77496
84 9.16515
4 2
90 9.48683
34 5.83095
91 9.53939
21 4.58258
85 9.21954
34 5.83095
90 9.48683
42 6.48074
98 9.89949
86 9.27362
18 4.24264
21 4.58258
24 4.89898
97 9.84886
76 8.7178
54 7.34847
69 8.30662
8 2.82843
27 5.19615
93 9.64365
68 8.24621
66 8.12404
2 1.41421
38 6.16441
0 0
19 4.3589
18 4.24264
90 9.48683
84 9.16515
39 6.245
56 7.48331
8 2.82843
32 5.65685
78 8.83176
14 3.74166
87 9.32738
39 6.245
74 8.60233
20 4.47214
27 5.19615
54 7.34847
88 9.38083
41 6.40312
98 9.89949
42 6.48074
2 1.41421
21 4.58258
4 2
46 6.78233
56 7.48331
9 3
33 5.74456
8 2.82843
61 7.81025
33 5.74456
86 9.27362
4 2
85 9.21954
42 6.48074
42 6.48074
60 7.74597
61 7.81025
20 4.47214
43 6.55744
78 8.83176
87 9.32738
13 3.60555
63 7.93725
91 9.53939
34 5.83095
15 3.87298
56 7.48331
61 7.81025
12 3.4641
11 3.31662
59 7.68115
51 7.14143
38 6.16441
70 8.3666
24 4.89898
7 2.64575
7 2.64575
84 9.16515
51 7.14143
1 1
89 9.43398
58 7.61577
41 6.40312
90 9.48683
13 3.60555
12 3.4641
55 7.4162
60 7.74597
93 9.64365
72 8.48528
2 1.41421
76 8.7178
43 6.55744
73 8.544
66 8.12404
51 7.14143
75 8.66025
28 5.2915
32 5.65685
61 7.81025
69 8.30662
3 1.73205
29 5.38516
7 2.64575
92 9.59166
51 7.14143
53 7.28011
92 9.59166
70 8.3666
19 4.3589
72 8.48528
7 2.64575
94 9.69536
5 2.23607
40 6.32456
83 9.11043
62 7.87401
9 3
7 2.64575
38 6.16441
60 7.74597
71 8.42615
71 8.42615
54 7.34847
47 6.85565
14 3.74166
23 4.79583
29 5.38516
89 9.43398
66 8.12404
87 9.32738
56 7.48331
32 5.65685
70 8.3666
39 6.245
66 8.12404
22 4.69042
83 9.11043
60 7.74597
53 7.28011
5 2.23607
91 9.53939
59 7.68115
86 9.27362
87 9.32738
29 5.38516
42 6.48074
17 4.12311
45 6.7082
56 7.48331
88 9.38083
52 7.2111
54 7.34847
66 8.12404
33 5.74456
60 7.74597
19 4.3589
31 5.56776
38 6.16441
67 8.18535
76 8.7178
98 9.89949
14 3.74166
20 4.47214
53 7.28011
7 2.64575
69 8.30662
16 4
22 4.69042
42 6.48074
7 2.64575
63 7.93725
60 7.74597
47 6.85565
93 9.64365
30 5.47723
17 4.12311
43 6.55744
76 8.7178
14 3.74166
26 5.09902
17 4.12311
34 5.83095
20 4.47214
71 8.42615
92 9.59166
64 8
54 7.34847
66 8.12404
93 9.64365
64 8
75 8.66025
0 0
12 3.4641
0 0
51 7.14143
76 8.7178
79 8.88819
43 6.55744
77 8.77496
89 9.43398
61 7.81025
85 9.21954
72 8.48528
34 5.83095
44 6.63325
61 7.81025
63 7.93725
4 2
46 6.78233
88 9.38083
8 2.82843
57 7.54983
30 5.47723
23 4.79583
64 8
74 8.60233
46 6.78233
37 6.08276
81 9
18 4.24264
11 3.31662
92 9.59166
91 9.53939
32 5.65685
23 4.79583
61 7.81025
91 9.53939
61 7.81025
30 5.47723
98 9.89949
69 8.30662
91 9.53939
0 0
79 8.88819
17 4.12311
17 4.12311
14 3.74166
95 9.74679
41 6.40312
36 6
67 8.18535
28 5.2915
53 7.28011
9 3
73 8.544
81 9
3 1.73205
69 8.30662
16 4
83 9.11043
67 8.18535
85 9.21954
2 1.41421
30 5.47723
57 7.54983
81 9
67 8.18535
10 3.16228
66 8.12404
87 9.32738
71 8.42615
77 8.77496
45 6.7082
64 8
38 6.16441
71 8.42615
47 6.85565
15 3.87298
92 9.59166
11 3.31662
57 7.54983
5 2.23607
53 7.28011
71 8.42615
80 8.94427
40 6.32456
30 5.47723
75 8.66025
20 4.47214
90 9.48683
77 8.77496
98 9.89949
86 9.27362
4 2
89 9.43398
31 5.56776
44 6.63325
88 9.38083
10 3.16228
18 4.24264
19 4.3589
59 7.68115
27 5.19615
9 3
19 4.3589
79 8.88819
16 4
0 0
96 9.79796
53 7.28011
58 7.61577
30 5.47723
93 9.64365
6 2.44949
49 7
54 7.34847
72 8.48528
60 7.74597
94 9.69536
54 7.34847
33 5.74456
46 6.78233
29 5.38516
71 8.42615
28 5.2915
59 7.68115
41 6.40312
21 4.58258
88 9.38083
66 8.12404
33 5.74456
85 9.21954
70 8.3666
29 5.38516
61 7.81025
60 7.74597
8 2.82843
82 9.05539
62 7.87401
6 2.44949
78 8.83176
79 8.88819
97 9.84886
87 9.32738
38 6.16441
69 8.30662
83 9.11043
40 6.32456
95 9.74679
66 8.12404
33 5.74456
9 3
57 7.54983
17 4.12311
34 5.83095
53 7.28011
35 5.91608
58 7.61577
93 9.64365
43 6.55744
93 9.64365
66 8.12404
51 7.14143
40 6.32456
94 9.69536
37 6.08276
74 8.60233
12 3.4641
97 9.84886
51 7.14143
95 9.74679
17 4.12311
92 9.59166
92 9.59166
37 6.08276
30 5.47723
13 3.60555
96 9.79796
10 3.16228
89 9.43398
28 5.2915
9 3
86 9.27362
44 6.63325
40 6.32456
82 9.05539
69 8.30662
20 4.47214
93 9.64365
92 9.59166
62 7.87401
14 3.74166
27 5.19615
7 2.64575
94 9.69536
5 2.23607
13 3.60555
11 3.31662
13 3.60555
93 9.64365
64 8
3 1.73205
95 9.74679
62 7.87401
81 9
46 6.78233
9 3
48 6.9282
68 8.24621
24 4.89898
11 3.31662
54 7.34847
35 5.91608
27 5.19615
33 5.74456
40 6.32456
62 7.87401
27 5.19615
77 8.77496
17 4.12311
40 6.32456
42 6.48074
0 0
0 0
58 7.61577
76 8.7178
54 7.34847
35 5.91608
30 5.47723
31 5.56776
95 9.74679
37 6.08276
23 4.79583
22 4.69042
27 5.19615
29 5.38516
11 3.31662
11 3.31662
54 7.34847
80 8.94427
53 7.28011
93 9.64365
21 4.58258
85 9.21954
28 5.2915
43 6.55744
0 0
55 7.4162
71 8.42615
70 8.3666
52 7.2111
75 8.66025
31 5.56776
40 6.32456
34 5.83095
40 6.32456
86 9.27362
34 5.83095
48 6.9282
39 6.245
65 8.06226
96 9.79796
12 3.4641
62 7.87401
52 7.2111
31 5.56776
87 9.32738
64 8
57 7.54983
48 6.9282
56 7.48331
70 8.3666
50 7.07107
82 9.05539
1 1
93 9.64365
99 9.94987
32 5.65685
44 6.63325
31 5.56776
75 8.66025
4 2
50 7.07107
26 5.09902
66 8.12404
38 6.16441
1 1
23 4.79583
43 6.55744
41 6.40312
80 8.94427
95 9.74679
18 4.24264
59 7.68115
63 7.93725
28 5.2915
29 5.38516
88 9.38083
54 7.34847
13 3.60555
79 8.88819
69 8.30662
66 8.12404
79 8.88819
77 8.77496
37 6.08276
2 1.41421
15 3.87298
92 9.59166
23 4.79583
72 8.48528
48 6.9282
23 4.79583
53 7.28011
48 6.9282
95 9.74679
97 9.84886
8 2.82843
8 2.82843
11 3.31662
93 9.64365
65 8.06226
81 9
2 1.41421
10 3.16228
28 5.2915
56 7.48331
5 2.23607
65 8.06226
23 4.79583
69 8.30662
15 3.87298
53 7.28011
5 2.23607
84 9.16515
78 8.83176
45 6.7082
40 6.32456
33 5.74456
85 9.21954
0 0
68 8.24621
94 9.69536
33 5.74456
85 9.21954
48 6.9282
81 9
32 5.65685
56 7.48331
10 3.16228
72 8.48528
82 9.05539
1 1
6 2.44949
35 5.91608
60 7.74597
71 8.42615
27 5.19615
37 6.08276
43 6.55744
68 8.24621
33 5.74456
95 9.74679
71 8.42615
3 1.73205
42 6.48074
11 3.31662
79 8.88819
34 5.83095
12 3.4641
93 9.64365
30 5.47723
61 7.81025
34 5.83095
58 7.61577
26 5.09902
6 2.44949
91 9.53939
43 6.55744
88 9.38083
27 5.19615
19 4.3589
84 9.16515
24 4.89898
93 9.64365
35 5.91608
24 4.89898
94 9.69536
82 9.05539
67 8.18535
27 5.19615
5 2.23607
46 6.78233
86 9.27362
89 9.43398
40 6.32456
37 6.08276
50 7.07107
59 7.68115
78 8.83176
56 7.48331
77 8.77496
3 1.73205
42 6.48074
0 0
11 3.31662
25 5
43 6.55744
95 9.74679
16 4
15 3.87298
4 2
6 2.44949
68 8.24621
41 6.40312
35 5.91608
98 9.89949
25 5
13 3.60555
23 4.79583
12 3.4641
18 4.24264
57 7.54983
96 9.79796
39 6.245
86 9.27362
94 9.69536
46 6.78233
43 6.55744
22 4.69042
11 3.31662
80 8.94427
55 7.4162
58 7.61577
47 6.85565
70 8.3666
90 9.48683
73 8.544
27 5.19615
13 3.60555
54 7.34847
96 9.79796
72 8.48528
50 7.07107
41 6.40312
41 6.40312
46 6.78233
25 5
13 3.60555
24 4.89898
29 5.38516
95 9.74679
3 1.73205
94 9.69536
93 9.64365
67 8.18535
87 9.32738
40 6.32456
79 8.88819
41 6.40312
25 5
34 5.83095
60 7.74597
0 0
7 2.64575
21 4.58258
92 9.59166
93 9.64365
17 4.12311
17 4.12311
3 1.73205
43 6.55744
93 9.64365
39 6.245
11 3.31662
25 5
28 5.2915
78 8.83176
48 6.9282
50 7.07107
92 9.59166
44 6.63325
54 7.34847
23 4.79583
53 7.28011
36 6
47 6.85565
46 6.78233
26 5.09902
61 7.81025
4 2
38 6.16441
71 8.42615
86 9.27362
5 2.23607
99 9.94987
56 7.48331
28 5.2915
67 8.18535
51 7.14143
19 4.3589
91 9.53939
66 8.12404
17 4.12311
46 6.78233
93 9.64365
87 9.32738
21 4.58258
12 3.4641
67 8.18535
99 9.94987
44 6.63325
97 9.84886
1 1
28 5.2915
42 6.48074
4 2
68 8.24621
68 8.24621
41 6.40312
96 9.79796
62 7.87401
20 4.47214
44 6.63325
18 4.24264
25 5
19 4.3589
84 9.16515
74 8.60233
84 9.16515
59 7.68115
49 7
14 3.74166
95 9.74679
3 1.73205
32 5.65685
51 7.14143
37 6.08276
14 3.74166
63 7.93725
51 7.14143
19 4.3589
90 9.48683
17 4.12311
83 9.11043
18 4.24264
84 9.16515
52 7.2111
86 9.27362
69 8.30662
48 6.9282
37 6.08276
97 9.84886
24 4.89898
68 8.24621
27 5.19615
48 6.9282
93 9.64365
82 9.05539
71 8.42615
69 8.30662
93 9.64365
77 8.77496
14 3.74166
4 2
84 9.16515
43 6.55744
95 9.74679
11 3.31662
93 9.64365
92 9.59166
98 9.89949
90 9.48683
99 9.94987
90 9.48683
93 9.64365
74 8.60233
49 7
74 8.60233
14 3.74166
73 8.544
69 8.30662
18 4.24264
65 8.06226
33 5.74456
38 6.16441
11 3.31662
52 7.2111
63 7.93725
8 2.82843
49 7
88 9.38083
45 6.7082
31 5.56776
20 4.47214
6 2.44949
71 8.42615
68 8.24621
21 4.58258
58 7.61577
57 7.54983
47 6.85565
82 9.05539
38 6.16441
22 4.69042
23 4.79583
6 2.44949
6 2.44949
89 9.43398
56 7.48331
45 6.7082
51 7.14143
23 4.79583
18 4.24264
50 7.07107
97 9.84886
36 6
91 9.53939
6 2.44949
10 3.16228
13 3.60555
51 7.14143
80 8.94427
44 6.63325
43 6.55744
41 6.40312
45 6.7082
78 8.83176
49 7
5 2.23607
14 3.74166
85 9.21954
27 5.19615
24 4.89898
4 2
56 7.48331
17 4.12311
27 5.19615
55 7.4162
2 1.41421
86 9.27362
68 8.24621
98 9.89949
79 8.88819
11 3.31662
89 9.43398
58 7.61577
90 9.48683
75 8.66025
10 3.16228
32 5.65685
89 9.43398
96 9.79796
50 7.07107
12 3.4641
22 4.69042
29 5.38516
72 8.48528
36 6
77 8.77496
53 7.28011
76 8.7178
70 8.3666
85 9.21954
52 7.2111
51 7.14143
97 9.84886
51 7.14143
1 1
35 5.91608
93 9.64365
72 8.48528
16 4
16 4
28 5.2915
11 3.31662
25 5
38 6.16441
96 9.79796
39 6.245
44 6.63325
56 7.48331
26 5.09902
2 1.41421
58 7.61577
88 9.38083
21 4.58258
86 9.27362
8 2.82843
77 8.77496
28 5.2915
79 8.88819
47 6.85565
49 7
80 8.94427
45 6.7082
28 5.2915
62 7.87401
26 5.09902
19 4.3589
77 8.77496
91 9.53939
47 6.85565
85 9.21954
31 5.56776
6 2.44949
84 9.16515
54 7.34847
69 8.30662
9 3
56 7.48331
21 4.58258
45 6.7082
65 8.06226
16 4
60 7.74597
97 9.84886
35 5.91608
90 9.48683
77 8.77496
49 7
5 2.23607
86 9.27362
88 9.38083
75 8.66025
43 6.55744
77 8.77496
30 5.47723
87 9.32738
55 7.4162
82 9.05539
53 7.28011
0 0
54 7.34847
89 9.43398
88 9.38083
15 3.87298
8 2.82843
10 3.16228
40 6.32456
99 9.94987
97 9.84886
7 2.64575
54 7.34847
4 2
37 6.08276
85 9.21954
99 9.94987
92 9.59166
13 3.60555
12 3.4641
82 9.05539
83 9.11043
51 7.14143
29 5.38516
37 6.08276
33 5.74456
0 0
64 8
83 9.11043
57 7.54983
68 8.24621
10 3.16228
68 8.24621
8 2.82843
41 6.40312
32 5.65685
37 6.08276
84 9.16515
99 9.94987
1 1
69 8.30662
83 9.11043
56 7.48331
92 9.59166
40 6.32456
87 9.32738
12 3.4641
10 3.16228
20 4.47214
35 5.91608
63 7.93725
15 3.87298
97 9.84886
77 8.77496
74 8.60233
34 5.83095
53 7.28011
33 5.74456
78 8.83176
86 9.27362
24 4.89898
34 5.83095
75 8.66025
49 7
12 3.4641
84 9.16515
24 4.89898
92 9.59166
4 2
22 4.69042
55 7.4162
13 3.60555
62 7.87401
73 8.544
84 9.16515
60 7.74597
22 4.69042
53 7.28011
97 9.84886
22 4.69042
50 7.07107
37 6.08276
17 4.12311
6 2.44949
31 5.56776
97 9.84886
5 2.23607
36 6
57 7.54983
99 9.94987
90 9.48683
98 9.89949
85 9.21954
47 6.85565
84 9.16515
92 9.59166
25 5
96 9.79796
55 7.4162
28 5.2915
38 6.16441
42 6.48074
28 5.2915
95 9.74679
42 6.48074
37 6.08276
6 2.44949
67 8.18535
53 7.28011
93 9.64365
5 2.23607
46 6.78233
9 3
24 4.89898
54 7.34847
65 8.06226
39 6.245
6 2.44949
9 3
92 9.59166
99 9.94987
75 8.66025
36 6
61 7.81025
47 6.85565
18 4.24264
13 3.60555
27 5.19615
12 3.4641
96 9.79796
9 3
41 6.40312
30 5.47723
90 9.48683
34 5.83095
15 3.87298
86 9.27362
23 4.79583
66 8.12404
44 6.63325
36 6
37 6.08276
16 4
93 9.64365
49 7
71 8.42615
44 6.63325
77 8.77496
85 9.21954
0 0
90 9.48683
85 9.21954
25 5
18 4.24264
68 8.24621
6 2.44949
29 5.38516
8 2.82843
41 6.40312
25 5
36 6
80 8.94427
16 4
70 8.3666
84 9.16515
47 6.85565
28 5.2915
36 6
4 2
0 0
23 4.79583
64 8
11 3.31662
40 6.32456
50 7.07107
4 2
83 9.11043
66 8.12404
41 6.40312
70 8.3666
45 6.7082
6 2.44949
88 9.38083
56 7.48331
7 2.64575
66 8.12404
57 7.54983
78 8.83176
99 9.94987
74 8.60233
55 7.4162
91 9.53939
90 9.48683
32 5.65685
58 7.61577
96 9.79796
17 4.12311
90 9.48683
67 8.18535
7 2.64575
34 5.83095
46 6.78233
62 7.87401
2 1.41421
39 6.245
26 5.09902
95 9.74679
6 2.44949
14 3.74166
50 7.07107
86 9.27362
79 8.88819
76 8.7178
22 4.69042
79 8.88819
1 1
12 3.4641
76 8.7178
64 8
57 7.54983
70 8.3666
38 6.16441
12 3.4641
44 6.63325
61 7.81025
80 8.94427
0 0
43 6.55744
56 7.48331
61 7.81025
47 6.85565
39 6.245
8 2.82843
90 9.48683
52 7.2111
79 8.88819
18 4.24264
19 4.3589
7 2.64575
84 9.16515
47 6.85565
77 8.77496
75 8.66025
13 3.60555
9 3
71 8.42615
42 6.48074
39 6.245
36 6
21 4.58258
1 1
34 5.83095
29 5.38516
58 7.61577
36 6
69 8.30662
97 9.84886
4 2
98 9.89949
2 1.41421
5 2.23607
38 6.16441
32 5.65685
65 8.06226
16 4
81 9
79 8.88819
23 4.79583
27 5.19615
71 8.42615
13 3.60555
82 9.05539
40 6.32456
16 4
88 9.38083
19 4.3589
89 9.43398
13 3.60555
59 7.68115
51 7.14143
71 8.42615
83 9.11043
64 8
38 6.16441
12 3.4641
84 9.16515
59 7.68115
1 1
74 8.60233
33 5.74456
59 7.68115
14 3.74166
49 7
95 9.74679
22 4.69042
41 6.40312
16 4
77 8.77496
52 7.2111
65 8.06226
91 9.53939
38 6.16441
10 3.16228
67 8.18535
55 7.4162
87 9.32738
24 4.89898
22 4.69042
39 6.245
41 6.40312
48 6.9282
4 2
34 5.83095
68 8.24621
41 6.40312
72 8.48528
68 8.24621
74 8.60233
76 8.7178
37 6.08276
33 5.74456
41 6.40312
45 6.7082
18 4.24264
15 3.87298
74 8.60233
52 7.2111
46 6.78233
56 7.48331
24 4.89898
66 8.12404
81 9
44 6.63325
40 6.32456
34 5.83095
96 9.79796
76 8.7178
27 5.19615
5 2.23607
18 4.24264
91 9.53939
41 6.40312
65 8.06226
91 9.53939
71 8.42615
59 7.68115
0 0
17 4.12311
16 4
43 6.55744
24 4.89898
64 8
5 2.23607
57 7.54983
2 1.41421
66 8.12404
75 8.66025
46 6.78233
32 5.65685
89 9.43398
46 6.78233
45 6.7082
3 1.73205
52 7.2111
1 1
26 5.09902
53 7.28011
84 9.16515
49 7
50 7.07107
5 2.23607
46 6.78233
25 5
70 8.3666
36 6
95 9.74679
93 9.64365
23 4.79583
32 5.65685
56 7.48331
96 9.79796
10 3.16228
76 8.7178
92 9.59166
50 7.07107
90 9.48683
95 9.74679
52 7.2111
50 7.07107
15 3.87298
36 6
61 7.81025
60 7.74597
84 9.16515
29 5.38516
34 5.83095
50 7.07107
82 9.05539
6 2.44949
36 6
84 9.16515
90 9.48683
17 4.12311
82 9.05539
66 8.12404
16 4
88 9.38083
25 5
1 1
10 3.16228
50 7.07107
82 9.05539
21 4.58258
93 9.64365
38 6.16441
54 7.34847
93 9.64365
95 9.74679
80 8.94427
38 6.16441
67 8.18535
20 4.47214
45 6.7082
83 9.11043
65 8.06226
96 9.79796
33 5.74456
90 9.48683
32 5.65685
89 9.43398
39 6.245
83 9.11043
17 4.12311
29 5.38516
53 7.28011
79 8.88819
13 3.60555
0 0
52 7.2111
45 6.7082
61 7.81025
51 7.14143
18 4.24264
63 7.93725
13 3.60555
7 2.64575
54 7.34847
76 8.7178
17 4.12311
11 3.31662
29 5.38516
64 8
66 8.12404
31 5.56776
42 6.48074
98 9.89949
22 4.69042
55 7.4162
87 9.32738
57 7.54983
58 7.61577
64 8
62 7.87401
10 3.16228
46 6.78233
65 8.06226
80 8.94427
65 8.06226
46 6.78233
40 6.32456
97 9.84886
42 6.48074
64 8
94 9.69536
84 9.16515
70 8.3666
15 3.87298
0 0
6 2.44949
6 2.44949
2 1.41421
96 9.79796
33 5.74456
11 3.31662
67 8.18535
15 3.87298
45 6.7082
75 8.66025
54 7.34847
48 6.9282
19 4.3589
79 8.88819
88 9.38083
21 4.58258
92 9.59166
97 9.84886
97 9.84886
9 3
52 7.2111
71 8.42615
58 7.61577
22 4.69042
59 7.68115
97 9.84886
99 9.94987
99 9.94987
20 4.47214
20 4.47214
36 6
84 9.16515
12 3.4641
15 3.87298
53 7.28011
85 9.21954
41 6.40312
99 9.94987
67 8.18535
8 2.82843
44 6.63325
69 8.30662
81 9
79 8.88819
8 2.82843
7 2.64575
59 7.68115
6 2.44949
49 7
75 8.66025
26 5.09902
24 4.89898
7 2.64575
74 8.60233
84 9.16515
28 5.2915
46 6.78233
45 6.7082
81 9
14 3.74166
49 7
68 8.24621
38 6.16441
7 2.64575
93 9.64365
4 2
5 2.23607
97 9.84886
17 4.12311
55 7.4162
41 6.40312
43 6.55744
33 5.74456
97 9.84886
79 8.88819
36 6
55 7.4162
33 5.74456
54 7.34847
30 5.47723
52 7.2111
4 2
79 8.88819
88 9.38083
70 8.3666
54 7.34847
72 8.48528
76 8.7178
1 1
15 3.87298
86 9.27362
31 5.56776
80 8.94427
75 8.66025
60 7.74597
14 3.74166
38 6.16441
57 7.54983
90 9.48683
38 6.16441
81 9
47 6.85565
42 6.48074
18 4.24264
